Sujeto,Clase,archivo,start_idx,end_idx,Acceleration X(g)_mean,Acceleration X(g)_std,Acceleration X(g)_var,Acceleration X(g)_median,Acceleration X(g)_iqr,Acceleration X(g)_rms,Acceleration X(g)_ptp,Acceleration X(g)_sma
S02,Quieto,S02_Quieto_2_pipeline.csv,640,896,-0.0016321328520469,0.0013024237218185,1.6963075511557797e-06,-0.0016846729716328,0.0020182113818834,0.0020881008591269,0.006854994597602,0.0017513201229485
S02,Quieto,S02_Quieto_2_pipeline.csv,768,1024,0.0003123781496142,0.0019990278602537,3.99611238607064e-06,0.000595984541031,0.0037165072129796,0.0020232875461552,0.0072028629998997,0.0017995160932106
S02,Quieto,S02_Quieto_2_pipeline.csv,896,1152,0.0017457872902096,0.0008170454018763,6.675631887272727e-07,0.0019101388029503,0.0010485772576053,0.0019275208043974,0.0038077463607561,0.0017578398218912
S02,Quieto,S02_Quieto_2_pipeline.csv,1024,1280,0.0012101862459649,0.000753087714637,5.671411059372608e-07,0.0011673247063557,0.0010341659844139,0.001425374286235,0.0036199422547978,0.0012222387776464
S02,Quieto,S02_Quieto_2_pipeline.csv,1152,1408,0.0008380989329856,0.0005741444575258,3.296418581075985e-07,0.0008418611246964,0.000926530417173,0.0010158994436356,0.0021875390123125,0.0008523993807013
S02,Quieto,S02_Quieto_2_pipeline.csv,1280,1536,0.0009138108382552,0.000759540424695,5.76901656745995e-07,0.0008798782611863,0.0012668467366342,0.0011882558246685,0.0034762216844616,0.0009325239749413
S02,Quieto,S02_Quieto_2_pipeline.csv,1408,1664,0.0007908621494617,0.0009042045222978,8.175858181438832e-07,0.0007206100904744,0.0013101484188525,0.0012012696439996,0.0047515010923515,0.000949421196187
S02,Quieto,S02_Quieto_2_pipeline.csv,1536,1792,-0.0001867031357634,0.0014063789757931,1.9779018235529428e-06,-5.388836198811163e-06,0.0016015524716021,0.0014187176901895,0.0065546859518157,0.0010532770854435
S02,Quieto,S02_Quieto_2_pipeline.csv,1664,1920,0.0012532544422906,0.0025313623294601,6.407795243009998e-06,0.001119300572608,0.0045192107713101,0.0028246135912954,0.0090257750157308,0.0023390883057427
S02,Quieto,S02_Quieto_2_pipeline.csv,1792,2048,0.0034141006298981,0.0011323136946678,1.2821343031324018e-06,0.0037636867193059,0.0017221349687021,0.0035969733685702,0.0043798897316407,0.0034141006298981
S02,Quieto,S02_Quieto_2_pipeline.csv,1920,2176,0.0035014988938115,0.0008552640217086,7.314765468293179e-07,0.0036306381412517,0.0013675663442569,0.003604437688488,0.00387337498712,0.0035014988938115
S02,Quieto,S02_Quieto_2_pipeline.csv,2048,2304,0.0034406321297484,0.0007143520751191,5.102988872270473e-07,0.0034140653486353,0.001081430923096,0.0035140074472721,0.003295603626887,0.0034406321297484
S02,Quieto,S02_Quieto_2_pipeline.csv,2176,2432,0.0029758243617382,0.000846311422359,7.162430236153224e-07,0.0030675319178725,0.0015035590092807,0.0030938283170741,0.0032771111564265,0.0029758243617381
S02,Quieto,S02_Quieto_2_pipeline.csv,2304,2560,0.0038036714017876,0.0013254598310109,1.7568437636236332e-06,0.0042980489749156,0.0025984281633283,0.004027997007993,0.0041941675677307,0.0038036714017876
S02,Quieto,S02_Quieto_2_pipeline.csv,2432,2688,0.0048351497045706,0.0004010632250473,1.6085171048539302e-07,0.0049281111946877,0.0004817797788186,0.0048517547728729,0.002218366750611,0.0048351497045706
S02,Quieto,S02_Quieto_2_pipeline.csv,2560,2816,0.0045853165956779,0.0005451867129196,2.972285519441092e-07,0.0046177162611384,0.0007023706715085,0.0046176137597837,0.0030825731097857,0.0045853165956779
S02,Quieto,S02_Quieto_2_pipeline.csv,2688,2944,0.004076784996826,0.0007248267736251,5.253738517638787e-07,0.0041057541676691,0.0009274014626169,0.0041407185079536,0.0039438186409731,0.004076784996826
S03,Caminar,S03_Caminar_1_pipeline.csv,0,256,-0.05956939252268,0.5429271872648045,0.2947699306712721,0.0131957602536216,0.5998496976131314,0.5461853560805098,2.8462123366177807,0.3833259079175392
S03,Caminar,S03_Caminar_1_pipeline.csv,128,384,-0.0727540300459042,0.4873168886755356,0.2374777499884043,0.031358484500557,0.3033707981784188,0.4927178694509919,2.8703874139317653,0.3102303313152857
S03,Caminar,S03_Caminar_1_pipeline.csv,256,512,0.0257648754558521,0.4991443059114118,0.249145038123785,0.0547794352140697,0.1188291785796678,0.499808830385219,3.439406730882657,0.2943342520853461
S03,Caminar,S03_Caminar_1_pipeline.csv,384,640,0.173355581845923,0.5885522114966011,0.3463937056575399,0.0680463244519504,0.1711182371245485,0.6135518424833214,3.370550709936853,0.3562100990205434
S03,Caminar,S03_Caminar_1_pipeline.csv,512,768,0.1044015942035825,0.5269221444244926,0.2776469462849058,0.0558884566738355,0.2254785107172394,0.5371653741234215,3.0901019378792136,0.3374642765017946
S03,Caminar,S03_Caminar_1_pipeline.csv,640,896,-0.0100308468797785,0.4049256171561874,0.1639647554293193,0.0546845012251368,0.3436114901704216,0.4050498405362541,1.9798516810728408,0.2954991649175142
S03,Caminar,S03_Caminar_1_pipeline.csv,768,1024,0.0064914608109054,0.5138723701470921,0.26406481280059,0.037908529058806,0.2921955650065526,0.5139133699993118,3.321654964622576,0.3358074509099992
S03,Caminar,S03_Caminar_1_pipeline.csv,896,1152,-0.0539543210392449,0.5061455644956749,0.2561833324586454,0.0105502513637471,0.285253388295507,0.5090131640905285,3.321654964622576,0.3075931023013041
S03,Caminar,S03_Caminar_1_pipeline.csv,1024,1280,-0.0477600576719319,0.3695082731068567,0.1365363638944114,0.0126086798026255,0.1073603087119732,0.3725820540541877,2.308673609477232,0.2209484832437165
S03,Caminar,S03_Caminar_1_pipeline.csv,1152,1408,0.0476656297555104,0.3691687613930466,0.1362855743884761,0.0410656785272758,0.1039490576090911,0.3722332422668152,2.0554446763241847,0.2309215357761084
S03,Caminar,S03_Caminar_1_pipeline.csv,1280,1536,0.0505308274298765,0.521757797344931,0.2722311990902341,0.0387299980799048,0.1747913255697072,0.524198973302106,2.8392547406155417,0.3348351510308223
S03,Caminar,S03_Caminar_1_pipeline.csv,1408,1664,0.001427697031149,0.5225022300690529,0.2730085804271335,0.0303339722506327,0.4339312220314089,0.5225041806014056,2.862312845929082,0.3468027842382115
S03,Caminar,S03_Caminar_1_pipeline.csv,1536,1792,-0.0860518486646208,0.3893474451351482,0.1515914330332672,-0.0040874192628659,0.3010762185402415,0.39874346852565,2.270222050421149,0.2552139044818361
S03,Caminar,S03_Caminar_1_pipeline.csv,1664,1920,-0.027867865158521,0.6857866476794653,0.4703033261354391,-0.0071925180726773,0.2040057217471632,0.6863526382581572,3.919296428463414,0.3744518301034684
S03,Caminar,S03_Caminar_1_pipeline.csv,1792,2048,0.1154592957623716,0.6573315734894266,0.4320847975060855,0.0409095504746149,0.134602940120162,0.6673946707039459,3.919296428463414,0.3566192517461589
S03,Caminar,S03_Caminar_1_pipeline.csv,1920,2176,0.0994030843767282,0.445801922997007,0.1987393545478293,0.0401079120301808,0.1570227458403019,0.4567497430009526,2.6785775656563544,0.27893492209125
S03,Caminar,S03_Caminar_1_pipeline.csv,2048,2304,0.1054024574678791,0.7987501308644374,0.6380017715559558,0.0283450018248104,0.4811700616166631,0.8056745308101925,4.898822516420012,0.4770799604637486
S03,Caminar,S03_Caminar_1_pipeline.csv,2176,2432,0.0835181331536354,0.755159002782985,0.5702651194841923,0.0445811554828994,0.4271465049035722,0.7597633829355431,4.898822516420012,0.4364310380162674
S03,Caminar,S03_Caminar_1_pipeline.csv,2304,2560,-0.0462357614054765,0.351942911675863,0.1238638130788843,0.0342202291849799,0.2853427031935674,0.3549669825654613,2.066930239322259,0.23783491854625
S03,Caminar,S03_Caminar_1_pipeline.csv,2432,2688,0.0817959401332006,0.6889732864845785,0.474684189489361,0.0303106206379797,0.1087473863598916,0.6938117650426773,5.053432678924117,0.3230140457250408
S03,Caminar,S03_Caminar_1_pipeline.csv,2560,2816,0.1269836732599797,0.6940433879977335,0.4816962244233723,0.0144401129889645,0.1293398803882877,0.7055643682173652,5.053432678924117,0.3327795638841561
S03,Caminar,S03_Caminar_1_pipeline.csv,2688,2944,-0.0147800706060442,0.3765521990715583,0.1417915586256264,0.0174883461057282,0.2747680905107367,0.3768421541079847,2.2692991754268297,0.2573096595134846
S03,Quieto,S03_Quieto_1_pipeline.csv,0,256,-0.0077204710997614,0.0009658195292757,9.328073631303912e-07,-0.0076516567485796,0.001352641273483,0.0077806478756837,0.0037353829417514,0.0077204710997614
S03,Quieto,S03_Quieto_1_pipeline.csv,128,384,-0.0067646956901225,0.0015411978299909,2.375290751168726e-06,-0.0072528320916553,0.0028935641488063,0.0069380399632123,0.0054024660922943,0.0067646956901225
S03,Quieto,S03_Quieto_1_pipeline.csv,256,512,-0.0050173089085837,0.0010481012076449,1.0985161414667145e-06,-0.00489688162748,0.0013760449778654,0.0051256126292981,0.0052550400376845,0.0050173089085837
S03,Quieto,S03_Quieto_1_pipeline.csv,384,640,-0.0061597023109298,0.0018073896772982,3.2666574456043827e-06,-0.0064324643632161,0.003411043988848,0.0064193917161112,0.0067498480062794,0.0061597023109297
S03,Quieto,S03_Quieto_1_pipeline.csv,512,768,-0.0068404849400923,0.0014857690556683,2.2075096867815203e-06,-0.0070620030250103,0.0023885240844015,0.0069999817072911,0.006247677349129,0.0068404849400922
S03,Quieto,S03_Quieto_1_pipeline.csv,640,896,-0.0056328370966395,0.0012900573466148,1.6642479575550176e-06,-0.0054802160060406,0.001631896434564,0.0057786764673958,0.0066435189544567,0.0056328370966395
S03,Quieto,S03_Quieto_1_pipeline.csv,768,1024,-0.0045857021982119,0.0012862657773832,1.6544796500672587e-06,-0.004789194990777,0.0019563963504326,0.0047626824690244,0.0055782301538789,0.0045857021982119
S03,Quieto,S03_Quieto_1_pipeline.csv,896,1152,-0.0041599899641283,0.0009107339435793,8.294363159876333e-07,-0.0041619128926197,0.0011242359315306,0.0042585153302102,0.0042494947574017,0.0041599899641283
S03,Quieto,S03_Quieto_1_pipeline.csv,1024,1280,-0.0049936154797048,0.0010769079399697,1.1597307111698642e-06,-0.0047682806633451,0.0011683308715202,0.0051084171981463,0.0057560594295783,0.0049936154797047
S03,Quieto,S03_Quieto_1_pipeline.csv,1152,1408,-0.005715682276094,0.0010868994860656,1.1813504928098067e-06,-0.0055244155725246,0.0012805962950065,0.0058181074563869,0.0054054081026705,0.0057156822760939
S03,Quieto,S03_Quieto_1_pipeline.csv,1280,1536,-0.0052064183729369,0.0012017368418624,1.4441714370896476e-06,-0.0052252274128911,0.00169894594267,0.0053433101829432,0.0057565715568946,0.0052064183729369
S03,Quieto,S03_Quieto_1_pipeline.csv,1408,1664,-0.0027179429340255,0.0019917324995647,3.966998349822302e-06,-0.0026220879047003,0.0034208925422596,0.0033696011844788,0.0076641489349233,0.0027235381949015
S03,Quieto,S03_Quieto_1_pipeline.csv,1536,1792,-0.0009388570392383,0.0007167453585996,5.137239090741843e-07,-0.0009503096526093,0.0012080413514261,0.0011811758756432,0.002915557864481,0.0009534435709573
S03,Quieto,S03_Quieto_1_pipeline.csv,1664,1920,0.0001115493532795,0.0013857312051357,1.9202509728869702e-06,-9.664066210798416e-05,0.0019671413386603,0.0013902137357629,0.0055538316684798,0.0010879142980043
S03,Quieto,S03_Quieto_1_pipeline.csv,1792,2048,0.0005144107508327,0.0012899872123379,1.6640670079954282e-06,0.0004594350749181,0.0015377428145869,0.001388771193742,0.0061270580486751,0.0010965446890356
S03,Quieto,S03_Quieto_1_pipeline.csv,1920,2176,-0.0010257908004915,0.0018985887370809,3.6046391925705432e-06,-0.0004819519299943,0.0018977811752958,0.0021579819181224,0.0086983558249085,0.0014712070431264
S03,Quieto,S03_Quieto_1_pipeline.csv,2048,2304,-0.0034879384761027,0.0025174186728348,6.3373967743375045e-06,-0.0034403195096537,0.0050044003170767,0.0043015243330028,0.0080557604731723,0.0035128716593101
S03,Quieto,S03_Quieto_1_pipeline.csv,2176,2432,-0.0041657210381623,0.0016610297554587,2.7590198485194745e-06,-0.0037647961154191,0.0028720151091194,0.0044846685068472,0.0063835528746994,0.0041657210381623
S03,Quieto,S03_Quieto_1_pipeline.csv,2304,2560,-0.0042794985279253,0.0012684524585931,1.6089716397108846e-06,-0.0040537118437781,0.0020402084412739,0.00446352767329,0.0057214332063758,0.0042794985279253
S03,Quieto,S03_Quieto_1_pipeline.csv,2432,2688,-0.0058964584250535,0.0010435298218161,1.0889544890196269e-06,-0.0058336797580661,0.001535999564496,0.0059880862090825,0.0049444299930361,0.0058964584250535
S03,Quieto,S03_Quieto_1_pipeline.csv,2560,2816,-0.0053954796178977,0.0013182023084745,1.7376573260676605e-06,-0.0051768624555711,0.0025609673136419,0.0055541747931819,0.0052750487505165,0.0053954796178977
S03,Quieto,S03_Quieto_1_pipeline.csv,2688,2944,-0.0040286968930711,0.0006080592054034,3.697359972759288e-07,-0.0039799596555999,0.0006846632736887,0.0040743262821621,0.0038676064739762,0.0040286968930711
S03,Quieto,S03_Quieto_2_pipeline.csv,0,256,-0.0054682462974565,0.0007622296154657,5.809939866930697e-07,-0.0054187787147876,0.0010777150787899,0.0055211150645807,0.0042256184757294,0.0054682462974565
S03,Quieto,S03_Quieto_2_pipeline.csv,128,384,-0.0050483261722619,0.0006826540475023,4.660165485713184e-07,-0.0049920823360801,0.0008745563166527,0.0050942726360214,0.0037304434564607,0.0050483261722619
S03,Quieto,S03_Quieto_2_pipeline.csv,256,512,-0.0035678208273274,0.0014393411673027,2.0717029958925584e-06,-0.0041439141696639,0.0025348747963454,0.0038472130759556,0.0051911867443135,0.0035678208273274
S03,Quieto,S03_Quieto_2_pipeline.csv,384,640,-0.0020587748221939,0.0008434815983276,7.114612067173244e-07,-0.0019599469852767,0.0010865416373641,0.0022248629115559,0.0041586784990383,0.0020587748221939
S03,Quieto,S03_Quieto_2_pipeline.csv,512,768,-0.0010334128936988,0.000930646574184,8.661030460405801e-07,-0.0010012660631678,0.0016765373441488,0.0013906995559442,0.0039469784092056,0.0011115905622329
S03,Quieto,S03_Quieto_2_pipeline.csv,640,896,0.0001025861861392,0.0006629018454628,4.3943885671809177e-07,4.916484955092813e-05,0.0008626472122539,0.0006707926522441,0.003100277300653,0.0005329488854591
S03,Quieto,S03_Quieto_2_pipeline.csv,768,1024,0.0004033414400157,0.0007663828946396,5.873427411961963e-07,0.0002970124531928,0.0011742417001824,0.0008660410258354,0.0032498495897624,0.0006642322726555
S03,Quieto,S03_Quieto_2_pipeline.csv,896,1152,0.000968311449837,0.0011165027726382,1.246578441308993e-06,0.0010098695974431,0.0019771374284564,0.0014779057835987,0.0042145986387263,0.001166200523148
S03,Quieto,S03_Quieto_2_pipeline.csv,1024,1280,0.0014170103763718,0.0007599405766946,5.775096801069335e-07,0.0015299209173703,0.0009970064230853,0.0016079266422485,0.0034800837186659,0.0014196616842266
S03,Quieto,S03_Quieto_2_pipeline.csv,1152,1408,0.0006335011634725,0.0007640554413205,5.837807174115336e-07,0.000501274082079,0.0014411203274582,0.0009925242775532,0.0029799910009985,0.0007586875687436
S03,Quieto,S03_Quieto_2_pipeline.csv,1280,1536,0.0001639266424156,0.0004654392816138,2.1663372486925317e-07,1.1683349187646508e-05,0.000475023914238,0.0004934629357539,0.0021529230907268,0.000338334585123
S03,Quieto,S03_Quieto_2_pipeline.csv,1408,1664,0.0007259945541601,0.0007542225181252,5.688516068471385e-07,0.0006962644072317,0.001081755879019,0.001046861834015,0.0035879789185731,0.0007801153698096
S03,Quieto,S03_Quieto_2_pipeline.csv,1536,1792,0.0023571304823682,0.0013742929536336,1.8886811224072383e-06,0.0025598541209816,0.0024589725937035,0.0027285060442148,0.005454774853754,0.0023596968349987
S03,Quieto,S03_Quieto_2_pipeline.csv,1664,1920,0.0041346754975869,0.0008344689257407,6.963383880269498e-07,0.0042499926529939,0.001436139024282,0.0042180421830954,0.0032758895343399,0.0041346754975868
S03,Quieto,S03_Quieto_2_pipeline.csv,1792,2048,0.0039636132572485,0.0010048713978735,1.0097665262642526e-06,0.004160447006368,0.0017501594959888,0.0040890092417724,0.0038587156827238,0.0039636132572485
S03,Quieto,S03_Quieto_2_pipeline.csv,1920,2176,0.0015770866111162,0.0019756754581295,3.9032935158555234e-06,0.0019382655934119,0.0033604339439183,0.0025279429769711,0.008208132281892,0.0021687954330767
S03,Quieto,S03_Quieto_2_pipeline.csv,2048,2304,-0.0011930624683682,0.0015848451787219,2.5117342405182416e-06,-0.0015828967590881,0.0019668154851631,0.0019837167877363,0.0070658245815506,0.0017479027072978
S03,Quieto,S03_Quieto_2_pipeline.csv,2176,2432,-0.0017868452294734,0.0012204521948185,1.4895035598373327e-06,-0.002111466468074,0.0019636934529556,0.0021638667782304,0.0053029517576551,0.0018321308660885
S03,Quieto,S03_Quieto_2_pipeline.csv,2304,2560,-0.0004739452458394,0.0012626715397165,1.5943394172100587e-06,-4.088104773127052e-06,0.0009237622831444,0.0013486895540723,0.0053109768020491,0.0008194667241993
S03,Quieto,S03_Quieto_2_pipeline.csv,2432,2688,-0.0002370961373219,0.0007392725507462,5.465239042868137e-07,-7.32807267572856e-05,0.0007189713874982,0.0007763623397742,0.0034713733560119,0.0005432620514538
S03,Quieto,S03_Quieto_2_pipeline.csv,2560,2816,-0.000401079675074,0.0005986948555375,3.58435530047146e-07,-0.0001944630887197,0.0004852490064986,0.0007206250313475,0.0028511367219338,0.0004654743246063
S03,Quieto,S03_Quieto_2_pipeline.csv,2688,2944,-0.0001388558669219,0.0002977507200524,8.865549129172761e-08,-9.123772640879852e-05,0.0002534940403699,0.0003285368214833,0.0021307028412841,0.0002063962854017
S04,Caminar,S04_Caminar_1_pipeline.csv,0,256,-0.0479072140809622,0.2815726093164543,0.0792831343172766,-0.0303626719155904,0.0113066934398561,0.2856190390682592,1.821860710245797,0.1494415218755408
S04,Caminar,S04_Caminar_1_pipeline.csv,128,384,-0.0493599150391947,0.3630894693968552,0.1318339627868898,-0.033960754328318,0.099548868579865,0.3664292073505691,1.861437563764706,0.2174951012350982
S04,Caminar,S04_Caminar_1_pipeline.csv,256,512,0.0441409869163096,0.3828531876566939,0.1465765632988917,-0.0142282566511158,0.0737357494613676,0.3853894005091962,2.4947496116162515,0.2013208321729897
S04,Caminar,S04_Caminar_1_pipeline.csv,384,640,0.0618801427500866,0.4920511792448512,0.2421143629962487,-0.0128596781615939,0.1893428889066141,0.4959269251240749,2.97667610705941,0.2806386091788284
S04,Caminar,S04_Caminar_1_pipeline.csv,512,768,-0.0135869111786922,0.5313153487259373,0.2822959997917643,-0.0134752191468888,0.2741097648283556,0.5314890440518432,2.97667610705941,0.3306296341882225
S04,Caminar,S04_Caminar_1_pipeline.csv,640,896,-0.0808197428912749,0.4692285888858071,0.2201754686277658,-0.0298175796918174,0.2089379843482974,0.4761378996349457,2.747257132876722,0.2957377379502073
S04,Caminar,S04_Caminar_1_pipeline.csv,768,1024,-0.0399121580614317,0.5931120569864496,0.3517819121426974,-0.0303220749834812,0.2016648983059665,0.5944534401480221,3.492425702188349,0.3199151483634623
S04,Caminar,S04_Caminar_1_pipeline.csv,896,1152,0.1118172168678607,0.7371366417322518,0.5433704285843021,-0.030060926535439,0.1785293320724056,0.7455692580655243,3.934354078462489,0.3825692255257774
S04,Caminar,S04_Caminar_1_pipeline.csv,1024,1280,0.0247990776489605,0.6278750867611017,0.394227124575261,-0.0408169192565723,0.1933614998300884,0.628364638428596,4.104245899476953,0.3323853950256722
S04,Caminar,S04_Caminar_1_pipeline.csv,1152,1408,-0.0535112136024001,0.5119146297643024,0.2620565881667227,-0.0454649774417276,0.329736497083598,0.514703835373241,3.245918065035456,0.3317791803313178
S04,Caminar,S04_Caminar_1_pipeline.csv,1280,1536,0.0259816185973805,0.6799346186966451,0.462311085702152,-0.0493444764158717,0.3648833393853296,0.6804308416048555,3.535513158748136,0.4313267354251116
S04,Caminar,S04_Caminar_1_pipeline.csv,1408,1664,-0.0279838289703259,0.629007198547136,0.3956500558241162,-0.0682299720602045,0.2460364828425502,0.6296293755122585,3.535513158748136,0.3673688989757153
S04,Caminar,S04_Caminar_1_pipeline.csv,1536,1792,-0.0357562538713618,0.6004430146612458,0.360531813855485,-0.0391781618881547,0.1934422930391683,0.6015067111399492,3.778530233821739,0.315993353887497
S04,Caminar,S04_Caminar_1_pipeline.csv,1664,1920,0.0678197337504593,0.57100758113261,0.3260496577109142,-0.0172602370371129,0.1355690901408046,0.5750210204826406,3.778530233821739,0.2855274745777153
S04,Caminar,S04_Caminar_1_pipeline.csv,1792,2048,0.058009014383034,0.5263294281653469,0.277022666952861,-0.0233906129190531,0.2264589025900638,0.5295164895473531,3.204096850501438,0.3044617221100755
S04,Caminar,S04_Caminar_1_pipeline.csv,1920,2176,0.0031253537954445,0.6279192651234798,0.394282603513211,-0.04428247661052,0.3160684110271603,0.6279270430149969,3.204096850501438,0.4022648425997325
S04,Caminar,S04_Caminar_1_pipeline.csv,2048,2304,0.0123810713281769,0.6697435942713016,0.4485564820674418,-0.0930432286874059,0.2752207570932883,0.6698580245056972,3.574719612990213,0.4057527050925279
S04,Caminar,S04_Caminar_1_pipeline.csv,2176,2432,-0.0863250465920367,0.5582818317087357,0.3116786036160611,-0.0743403862961997,0.246599565951395,0.5649164692989384,3.4755997827214977,0.3207152569998931
S04,Caminar,S04_Caminar_1_pipeline.csv,2304,2560,-0.0089108508022225,0.5576152719974864,0.3109347915648307,-0.054522320199705,0.1877422183211723,0.557686466418946,3.519812291896648,0.286247308821964
S04,Caminar,S04_Caminar_1_pipeline.csv,2432,2688,0.158039809556173,0.7230669496118682,0.522825813621012,-0.0073218443662967,0.2234330461389596,0.7401367407618429,3.4866723501664385,0.3986181181996407
S04,Caminar,S04_Caminar_1_pipeline.csv,2560,2816,0.0924602584300801,0.7701642982624867,0.5931530463181485,-0.0249655257088746,0.3060294110023997,0.775694492507911,3.625714922551516,0.4620766351234158
S04,Caminar,S04_Caminar_1_pipeline.csv,2688,2944,0.0789054109316309,0.8611778204920798,0.7416272385074889,-0.0666549682767517,0.3477110415537747,0.8647851191953863,4.091714069255771,0.5061258694305829
S04,Caminar,S04_Caminar_2_pipeline.csv,0,256,-0.0555351356371751,0.3426580234453389,0.1174145210314664,-0.0252782326521577,0.1872893644128284,0.3471291867903157,1.87740246472185,0.2244754240798512
S04,Caminar,S04_Caminar_2_pipeline.csv,128,384,0.0325372148870073,0.5321719026743367,0.2832069339960236,-0.0272293553835717,0.0987886312788879,0.5331656443813938,3.3147915742625247,0.2493216170489686
S04,Caminar,S04_Caminar_2_pipeline.csv,256,512,0.1401501193004271,0.6836419968650191,0.4673663798775909,-0.0139449086677808,0.2238235178903483,0.6978598969832804,3.331681197276202,0.3810116013070107
S04,Caminar,S04_Caminar_2_pipeline.csv,384,640,0.0130277103943677,0.6455289739564608,0.416707656217281,-0.014853034028588,0.3553833773803254,0.6456604196134378,3.4440941833606544,0.4049026554622658
S04,Caminar,S04_Caminar_2_pipeline.csv,512,768,0.0295520366026687,0.7190231064947651,0.5169942276733823,-0.0429025233810404,0.2340897932690786,0.7196301484378957,4.007451054053488,0.419637616357055
S04,Caminar,S04_Caminar_2_pipeline.csv,640,896,-0.0281944598393523,0.6416704527980062,0.4117409699939982,-0.033553977315977,0.226011244925559,0.6422895745375532,3.990190932155092,0.3384609258850254
S04,Caminar,S04_Caminar_2_pipeline.csv,768,1024,-0.0565506501569995,0.4980324632042453,0.248036334405288,-0.02944921209016,0.2035815330435337,0.5012327906656421,3.566305666415403,0.2755428333507245
S04,Caminar,S04_Caminar_2_pipeline.csv,896,1152,0.1408113149174012,0.7381302641554054,0.5448362868621286,-0.0275758070392977,0.1476560218458821,0.7514413571735962,3.817578689688218,0.3865921760562889
S04,Caminar,S04_Caminar_2_pipeline.csv,1024,1280,0.1384026263592932,0.8206059203956093,0.6733940765883252,-0.0247855259361002,0.153549891674447,0.8321955080216881,4.161050472165564,0.4574394259501192
S04,Caminar,S04_Caminar_2_pipeline.csv,1152,1408,0.0944658309540794,0.8656074039572298,0.7492761777855748,-0.0299449887392588,0.4209611451725439,0.8707467892581743,4.760466511808104,0.4976907232095472
S04,Caminar,S04_Caminar_2_pipeline.csv,1280,1536,0.1446850675856656,0.9217132192821872,0.8495552585995332,-0.0361894790812881,0.3948671558384988,0.9330000146740628,4.409796844927673,0.5146229466796975
S04,Caminar,S04_Caminar_2_pipeline.csv,1408,1664,0.1361792116712264,0.9519523805738892,0.9062133348802948,-0.0280566215648494,0.2512428713962442,0.9616434435754716,4.533094679024574,0.5225439521654386
S04,Caminar,S04_Caminar_2_pipeline.csv,1536,1792,-0.0293392266575177,0.7499785849357603,0.5624678778622454,-0.0402247014590973,0.2307964518142635,0.7505522420745319,4.533094679024574,0.3789013776866357
S04,Caminar,S04_Caminar_2_pipeline.csv,1664,1920,-0.0144200622589668,0.7454363975761397,0.5556754228312926,-0.0402192658979477,0.1842750886955409,0.745575858666873,4.519264192812792,0.3685391321558424
S04,Caminar,S04_Caminar_2_pipeline.csv,1792,2048,0.1928776663519661,0.9034840354067276,0.8162834022348249,-0.0175034685511388,0.1429626668071935,0.9238426253492558,4.825244255291173,0.4798056485494821
S04,Caminar,S04_Caminar_2_pipeline.csv,1920,2176,0.220782190839705,0.8567592847754605,0.7340364720489586,-0.0117359825743737,0.1982811198180664,0.8847492570445813,4.971015327288658,0.4552561721001973
S04,Caminar,S04_Caminar_2_pipeline.csv,2048,2304,0.1397540890763813,0.8850227527669466,0.7832652729151839,-0.0442629207457996,0.3087551530876019,0.8959891061440161,4.829786845497894,0.4977449860844782
S04,Caminar,S04_Caminar_2_pipeline.csv,2176,2432,0.0594203353236116,0.91196617454521,0.8316823035146246,-0.0980971853028567,0.4189169991211018,0.9138999287474504,4.468086044881305,0.5545024733201133
S04,Caminar,S04_Caminar_2_pipeline.csv,2304,2560,0.0724963857292964,0.7820311254611606,0.6115726811900495,-0.0161281538652431,0.302539977327006,0.7853842417147547,4.2968112564823695,0.4386242332485065
S04,Caminar,S04_Caminar_2_pipeline.csv,2432,2688,0.0685146505917222,0.5737863423853024,0.3292307667079034,-0.0192669577066729,0.1638992655680379,0.5778624611909042,3.440225306593683,0.276842403343727
S04,Caminar,S04_Caminar_2_pipeline.csv,2560,2816,0.1439006697094061,0.7082475293626306,0.5016145628482702,-0.0239027564545886,0.1402253414550246,0.7227184552722352,3.833381273510262,0.3284297007315694
S04,Caminar,S04_Caminar_2_pipeline.csv,2688,2944,0.1816502916880469,0.8704156991937263,0.7576234894029034,-0.004020720359555,0.2204489825492035,0.8891683293242376,4.841449417121912,0.4608832965828602
S04,Correr,S04_Correr_1_pipeline.csv,0,256,-0.0152946455249578,0.1601891656230624,0.0256605687830129,0.0097254351958638,0.0132627128355633,0.1609176651730538,1.0500402719176471,0.0676306151872981
S04,Correr,S04_Correr_1_pipeline.csv,128,384,-0.03340485985431,0.7714963365768109,0.5952065973514399,0.0081212460077575,0.2813589648041749,0.7722191929843015,5.629878619119316,0.4308009964389027
S04,Correr,S04_Correr_1_pipeline.csv,256,512,-0.0895506629483905,1.4401955214679512,2.074163140056344,-0.0689024135051076,1.41211800139193,1.44297694413003,7.413885800296253,1.0538534240024011
S04,Correr,S04_Correr_1_pipeline.csv,384,640,-0.3264107437937749,1.6139257989753972,2.6047564845983744,-0.3042693257339469,1.8882931562946723,1.6466027020087084,7.413885800296253,1.2937946567971397
S04,Correr,S04_Correr_1_pipeline.csv,512,768,-0.4251150559587752,1.3509962931711206,1.8251909841621088,-0.3502976569542635,1.5617569501578057,1.416302861313547,6.617651341120668,1.1010052412155265
