ime,Device name,Chip Time(),Acceleration X(g),Acceleration Y(g),Acceleration Z(g),Angular velocity X(�/s),Angular velocity Y(�/s),Angular velocity Z(�/s),ShiftX(mm),ShiftY(mm),ShiftZ(mm),SpeedX(mm/s),SpeedY(mm/s),SpeedZ(mm/s),Angle X(�),Angle Y(�),Angle Z(�)
01:22:24.787,eb:33:2e:f9:57:b5,,0.119629,-0.07959,0.981934,,,-0.183105,,,,,,,-3.96606,-7.80029,-125.244
01:22:24.826,eb:33:2e:f9:57:b5,,0.119141,-0.07959,0.982422,,,-0.244141,,,,,,,-3.96606,-7.80029,-125.244
01:22:24.873,eb:33:2e:f9:57:b5,,0.117676,-0.07959,0.981934,,,-0.244141,,,,,,,-3.96606,-7.80029,-125.244
01:22:24.906,eb:33:2e:f9:57:b5,,0.118652,-0.080078,0.982422,,,-0.183105,,,,,,,-3.96606,-7.80029,-125.244
01:22:24.954,eb:33:2e:f9:57:b5,,0.118652,-0.080078,0.981934,,,-0.183105,,,,,,,-3.96606,-7.80029,-125.244
01:22:24.984,eb:33:2e:f9:57:b5,,0.118164,-0.07959,0.982422,,,-0.244141,,,,,,,-3.96606,-7.80029,-125.244
01:22:25.031,eb:33:2e:f9:57:b5,,0.118652,-0.07959,0.981445,,,-0.244141,,,,,,,-3.96606,-7.80029,-125.244
01:22:25.064,eb:33:2e:f9:57:b5,,0.119629,-0.080566,0.981934,,,-0.244141,,,,,,,-3.96606,-7.80029,-125.25
01:22:25.112,eb:33:2e:f9:57:b5,,0.118652,-0.080566,0.981445,,,-0.183105,,,,,,,-3.96606,-7.80029,-125.25
01:22:25.160,eb:33:2e:f9:57:b5,,0.119141,-0.07959,0.982422,,,-0.244141,,,,,,,-3.96606,-7.80029,-125.25
01:22:25.204,eb:33:2e:f9:57:b5,,0.119141,-0.07959,0.981934,,,-0.244141,,,,,,,-3.96057,-7.80029,-125.25
01:22:25.238,eb:33:2e:f9:57:b5,,0.119141,-0.079102,0.982422,,,-0.244141,,,,,,,-3.96057,-7.80029,-125.25
01:22:25.277,eb:33:2e:f9:57:b5,,0.119141,-0.080078,0.982422,,,-0.183105,,,,,,,-3.96057,-7.80029,-125.25
01:22:25.319,eb:33:2e:f9:57:b5,,0.118652,-0.080566,0.981934,,,-0.183105,,,,,,,-3.96057,-7.80029,-125.25
01:22:25.366,eb:33:2e:f9:57:b5,,0.119141,-0.080566,0.981934,,,-0.244141,,,,,,,-3.96057,-7.80029,-125.25
01:22:25.398,eb:33:2e:f9:57:b5,,0.118652,-0.07959,0.982422,,0.061035,-0.244141,,,,,,,-3.96057,-7.80029,-125.25
01:22:25.445,eb:33:2e:f9:57:b5,,0.118652,-0.080566,0.982422,,,-0.183105,,,,,,,-3.96057,-7.80029,-125.25
01:22:25.487,eb:33:2e:f9:57:b5,,0.118652,-0.07959,0.982422,,,-0.183105,,,,,,,-3.96057,-7.80029,-125.25
01:22:25.525,eb:33:2e:f9:57:b5,,0.118652,-0.080566,0.981934,,,-0.183105,,,,,,,-3.96057,-7.80029,-125.25
01:22:25.573,eb:33:2e:f9:57:b5,,0.119141,-0.07959,0.982422,,,-0.244141,,,,,,,-3.96057,-7.80029,-125.25
01:22:25.604,eb:33:2e:f9:57:b5,,0.119629,-0.081055,0.981934,,,-0.244141,,,,,,,-3.96057,-7.80029,-125.25
01:22:25.651,eb:33:2e:f9:57:b5,,0.119141,-0.080566,0.981934,,,-0.244141,,,,,,,-3.96057,-7.80029,-125.25
01:22:25.695,eb:33:2e:f9:57:b5,,0.118652,-0.080078,0.98291,,,-0.183105,,,,,,,-3.96057,-7.80029,-125.25
01:22:25.731,eb:33:2e:f9:57:b5,,0.119141,-0.07959,0.982422,,,-0.244141,,,,,,,-3.96057,-7.80029,-125.25
01:22:25.778,eb:33:2e:f9:57:b5,,0.119141,-0.080566,0.981934,,0.061035,-0.244141,,,,,,,-3.96057,-7.80029,-125.25
01:22:25.827,eb:33:2e:f9:57:b5,,0.118652,-0.080078,0.98291,,,-0.183105,,,,,,,-3.96057,-7.80029,-125.25
01:22:25.855,eb:33:2e:f9:57:b5,,0.118652,-0.080078,0.982422,-0.061035,,-0.244141,,,,,,,-3.96057,-7.80029,-125.25
01:22:25.889,eb:33:2e:f9:57:b5,,0.118164,-0.07959,0.98291,,,-0.183105,,,,,,,-3.96057,-7.80029,-125.25
01:22:25.941,eb:33:2e:f9:57:b5,,0.119141,-0.07959,0.981934,,,-0.183105,,,,,,,-3.96057,-7.80029,-125.25
01:22:25.968,eb:33:2e:f9:57:b5,,0.118652,-0.080078,0.982422,,0.061035,-0.244141,,,,,,,-3.96057,-7.80029,-125.25
01:22:26.016,eb:33:2e:f9:57:b5,,0.119141,-0.080078,0.982422,,,-0.183105,,,,,,,-3.96057,-7.80029,-125.25
01:22:26.059,eb:33:2e:f9:57:b5,,0.119141,-0.080078,0.981934,,,-0.183105,,,,,,,-3.96057,-7.80029,-125.25
01:22:26.097,eb:33:2e:f9:57:b5,,0.118652,-0.07959,0.981934,,,-0.183105,,,,,,,-3.96057,-7.80029,-125.25
01:22:26.175,eb:33:2e:f9:57:b5,,0.119141,-0.080078,0.982422,,,-0.12207,,,,,,,-3.96057,-7.80029,-125.25
01:22:26.216,eb:33:2e:f9:57:b5,,0.119629,-0.080078,0.981934,,,-0.183105,,,,,,,-3.96057,-7.80029,-125.25
01:22:26.237,eb:33:2e:f9:57:b5,,0.119629,-0.080078,0.981934,,,-0.183105,,,,,,,-3.96057,-7.80029,-125.25
01:22:26.275,eb:33:2e:f9:57:b5,,0.118652,-0.07959,0.981934,,,-0.244141,,,,,,,-3.96057,-7.80029,-125.25
01:22:26.303,eb:33:2e:f9:57:b5,,0.119141,-0.080078,0.982422,,,-0.244141,,,,,,,-3.96057,-7.80029,-125.25
01:22:26.335,eb:33:2e:f9:57:b5,,0.119141,-0.080078,0.98291,,,-0.183105,,,,,,,-3.96057,-7.80029,-125.25
01:22:26.382,eb:33:2e:f9:57:b5,,0.118652,-0.080078,0.982422,,,-0.183105,,,,,,,-3.96057,-7.80029,-125.25
01:22:26.430,eb:33:2e:f9:57:b5,,0.118652,-0.080078,0.982422,,,-0.183105,,,,,,,-3.96057,-7.80029,-125.25
01:22:26.446,eb:33:2e:f9:57:b5,,0.119141,-0.07959,0.982422,,,-0.183105,,,,,,,-3.96057,-7.80029,-125.25
01:22:26.503,eb:33:2e:f9:57:b5,,0.119141,-0.080566,0.982422,,,-0.244141,,,,,,,-3.96057,-7.80029,-125.25
01:22:26.541,eb:33:2e:f9:57:b5,,0.118652,-0.080078,0.981934,,,-0.244141,,,,,,,-3.96057,-7.80029,-125.25
01:22:26.585,eb:33:2e:f9:57:b5,,0.119141,-0.080566,0.982422,,,-0.244141,,,,,,,-3.96057,-7.80029,-125.25
01:22:26.620,eb:33:2e:f9:57:b5,,0.119141,-0.07959,0.981934,,,-0.244141,,,,,,,-3.96057,-7.80029,-125.25
01:22:26.651,eb:33:2e:f9:57:b5,,0.118652,-0.07959,0.982422,,,-0.183105,,,,,,,-3.96057,-7.80029,-125.25
01:22:26.699,eb:33:2e:f9:57:b5,,0.118652,-0.080078,0.982422,,,-0.183105,,,,,,,-3.96057,-7.80579,-125.25
01:22:26.730,eb:33:2e:f9:57:b5,,0.118652,-0.07959,0.981934,,,-0.244141,,,,,,,-3.96057,-7.80579,-125.25
01:22:26.788,eb:33:2e:f9:57:b5,,0.118652,-0.080078,0.982422,,,-0.183105,,,,,,,-3.96057,-7.80579,-125.25
01:22:26.804,eb:33:2e:f9:57:b5,,0.118652,-0.07959,0.982422,,,-0.183105,,,,,,,-3.96057,-7.80579,-125.25
01:22:26.845,eb:33:2e:f9:57:b5,,0.119141,-0.080566,0.982422,,,-0.183105,,,,,,,-3.96057,-7.80579,-125.25
01:22:26.888,eb:33:2e:f9:57:b5,,0.119141,-0.080078,0.981934,,,-0.244141,,,,,,,-3.96057,-7.80579,-125.25
01:22:26.929,eb:33:2e:f9:57:b5,,0.118652,-0.079102,0.982422,,,-0.244141,,,,,,,-3.96057,-7.80579,-125.25
01:22:26.984,eb:33:2e:f9:57:b5,,0.119141,-0.080078,0.981934,,,-0.183105,,,,,,,-3.96057,-7.80579,-125.25
01:22:27.031,eb:33:2e:f9:57:b5,,0.119141,-0.07959,0.980957,,,-0.183105,,,,,,,-3.96057,-7.80579,-125.25
01:22:27.063,eb:33:2e:f9:57:b5,,0.118652,-0.07959,0.981934,,,-0.183105,,,,,,,-3.96057,-7.80579,-125.25
01:22:27.108,eb:33:2e:f9:57:b5,,0.119141,-0.080566,0.981445,,,-0.244141,,,,,,,-3.96057,-7.80579,-125.25
01:22:27.142,eb:33:2e:f9:57:b5,,0.118652,-0.080566,0.983398,,,-0.244141,,,,,,,-3.96057,-7.80579,-125.25
01:22:27.197,eb:33:2e:f9:57:b5,,0.118652,-0.080078,0.982422,,,-0.183105,,,,,,,-3.96057,-7.80579,-125.25
01:22:27.236,eb:33:2e:f9:57:b5,,0.118164,-0.07959,0.981934,,,-0.183105,,,,,,,-3.96057,-7.80579,-125.25
01:22:27.269,eb:33:2e:f9:57:b5,,0.119141,-0.080566,0.981445,-0.061035,0.061035,-0.183105,,,,,,,-3.96057,-7.80579,-125.25
01:22:27.314,eb:33:2e:f9:57:b5,,0.118652,-0.080078,0.982422,,,-0.183105,,,,,,,-3.96057,-7.80579,-125.25
01:22:27.358,eb:33:2e:f9:57:b5,,0.119141,-0.080078,0.981934,,,-0.183105,,,,,,,-3.96057,-7.80579,-125.25
01:22:27.385,eb:33:2e:f9:57:b5,,0.119629,-0.07959,0.982422,,0.061035,-0.183105,,,,,,,-3.96057,-7.80579,-125.25
01:22:27.429,eb:33:2e:f9:57:b5,,0.118652,-0.080078,0.982422,,0.061035,-0.183105,,,,,,,-3.96057,-7.80579,-125.25
01:22:27.474,eb:33:2e:f9:57:b5,,0.119141,-0.080078,0.981934,,,-0.183105,,,,,,,-3.96057,-7.80579,-125.25
01:22:27.507,eb:33:2e:f9:57:b5,,0.118652,-0.07959,0.981445,,,-0.244141,,,,,,,-3.96057,-7.80579,-125.25
01:22:27.554,eb:33:2e:f9:57:b5,,0.119141,-0.080078,0.981934,,,-0.183105,,,,,,,-3.96057,-7.80579,-125.25
01:22:27.601,eb:33:2e:f9:57:b5,,0.119141,-0.080566,0.982422,,,-0.244141,,,,,,,-3.96606,-7.80579,-125.25
01:22:27.622,eb:33:2e:f9:57:b5,,0.118652,-0.080566,0.982422,,,-0.244141,,,,,,,-3.96606,-7.80579,-125.25
01:22:27.666,eb:33:2e:f9:57:b5,,0.119141,-0.080078,0.982422,,,-0.244141,,,,,,,-3.96606,-7.80579,-125.25
01:22:27.713,eb:33:2e:f9:57:b5,,0.118652,-0.07959,0.981934,,0.061035,-0.183105,,,,,,,-3.96606,-7.80579,-125.25
01:22:27.745,eb:33:2e:f9:57:b5,,0.119141,-0.080078,0.981934,,,-0.183105,,,,,,,-3.96606,-7.80579,-125.25
01:22:27.793,eb:33:2e:f9:57:b5,,0.118652,-0.080078,0.981934,,,-0.183105,,,,,,,-3.96606,-7.80579,-125.25
01:22:27.824,eb:33:2e:f9:57:b5,,0.118652,-0.080078,0.982422,-0.061035,,-0.183105,,,,,,,-3.96606,-7.80579,-125.25
01:22:27.857,eb:33:2e:f9:57:b5,,0.118164,-0.080078,0.98291,,,-0.183105,,,,,,,-3.96606,-7.80579,-125.25
01:22:27.907,eb:33:2e:f9:57:b5,,0.119629,-0.07959,0.982422,,,-0.183105,,,,,,,-3.96606,-7.80579,-125.25
01:22:27.937,eb:33:2e:f9:57:b5,,0.119629,-0.07959,0.981934,,,-0.183105,,,,,,,-3.96057,-7.80579,-125.25
01:22:27.983,eb:33:2e:f9:57:b5,,0.118652,-0.07959,0.982422,,,-0.183105,,,,,,,-3.96057,-7.80579,-125.25
01:22:28.031,eb:33:2e:f9:57:b5,,0.118652,-0.079102,0.982422,,,-0.183105,,,,,,,-3.96057,-7.80579,-125.25
01:22:28.070,eb:33:2e:f9:57:b5,,0.119629,-0.080566,0.982422,,,-0.183105,,,,,,,-3.96057,-7.80579,-125.25
01:22:28.110,eb:33:2e:f9:57:b5,,0.118652,-0.07959,0.981934,,,-0.244141,,,,,,,-3.96057,-7.80579,-125.25
01:22:28.142,eb:33:2e:f9:57:b5,,0.118164,-0.07959,0.982422,,,-0.244141,,,,,,,-3.96057,-7.80579,-125.25
01:22:28.191,eb:33:2e:f9:57:b5,,0.119141,-0.07959,0.981934,,,-0.183105,,,,,,,-3.96057,-7.80579,-125.25
01:22:28.227,eb:33:2e:f9:57:b5,,0.119141,-0.080078,0.981934,,,-0.244141,,,,,,,-3.96057,-7.80579,-125.25
01:22:28.271,eb:33:2e:f9:57:b5,,0.119629,-0.080078,0.981445,-0.061035,0.061035,-0.244141,,,,,,,-3.96057,-7.80579,-125.25
01:22:28.347,eb:33:2e:f9:57:b5,,0.118652,-0.07959,0.981934,,,-0.183105,,,,,,,-3.96057,-7.80579,-125.25
01:22:28.382,eb:33:2e:f9:57:b5,,0.118652,-0.080566,0.980957,,0.061035,-0.183105,,,,,,,-3.96057,-7.80579,-125.25
01:22:28.411,eb:33:2e:f9:57:b5,,0.118652,-0.080078,0.981445,,,-0.244141,,,,,,,-3.96057,-7.80579,-125.25
01:22:28.445,eb:33:2e:f9:57:b5,,0.119629,-0.080566,0.981934,,,-0.183105,,,,,,,-3.96057,-7.80579,-125.25
01:22:28.495,eb:33:2e:f9:57:b5,,0.119141,-0.080078,0.98291,,,-0.183105,,,,,,,-3.96057,-7.80579,-125.25
01:22:28.524,eb:33:2e:f9:57:b5,,0.119141,-0.07959,0.982422,,,-0.244141,,,,,,,-3.96057,-7.80579,-125.25
01:22:28.556,eb:33:2e:f9:57:b5,,0.119141,-0.07959,0.982422,,,-0.183105,,,,,,,-3.96057,-7.80579,-125.25
01:22:28.604,eb:33:2e:f9:57:b5,,0.118652,-0.080078,0.982422,,,-0.183105,,,,,,,-3.96057,-7.80579,-125.25
01:22:28.652,eb:33:2e:f9:57:b5,,0.119141,-0.080078,0.981934,,,-0.12207,,,,,,,-3.96057,-7.80579,-125.25
01:22:28.684,eb:33:2e:f9:57:b5,,0.118652,-0.07959,0.98291,,,-0.183105,,,,,,,-3.96057,-7.80579,-125.25
01:22:28.732,eb:33:2e:f9:57:b5,,0.119629,-0.080078,0.982422,,,-0.183105,,,,,,,-3.96057,-7.80579,-125.25
01:22:28.764,eb:33:2e:f9:57:b5,,0.119629,-0.080566,0.980957,,,-0.183105,,,,,,,-3.96057,-7.80579,-125.25
01:22:28.811,eb:33:2e:f9:57:b5,,0.119629,-0.080078,0.982422,-0.061035,,-0.12207,,,,,,,-3.96057,-7.80579,-125.25
01:22:28.843,eb:33:2e:f9:57:b5,,0.119141,-0.07959,0.981934,,,-0.244141,,,,,,,-3.96057,-7.80579,-125.25
01:22:28.875,eb:33:2e:f9:57:b5,,0.119141,-0.079102,0.982422,,,-0.183105,,,,,,,-3.96057,-7.80579,-125.25
01:22:28.923,eb:33:2e:f9:57:b5,,0.118652,-0.080566,0.982422,,,-0.244141,,,,,,,-3.96057,-7.80579,-125.25
01:22:28.954,eb:33:2e:f9:57:b5,,0.119629,-0.080078,0.981934,,,-0.183105,,,,,,,-3.96057,-7.80579,-125.25
01:22:29.004,eb:33:2e:f9:57:b5,,0.118652,-0.07959,0.982422,,,-0.183105,,,,,,,-3.96057,-7.80579,-125.25
01:22:29.044,eb:33:2e:f9:57:b5,,0.118652,-0.080078,0.981934,-0.061035,,-0.183105,,,,,,,-3.96057,-7.80579,-125.25
01:22:29.081,eb:33:2e:f9:57:b5,,0.118652,-0.07959,0.981934,,,-0.244141,,,,,,,-3.96057,-7.80579,-125.25
01:22:29.128,eb:33:2e:f9:57:b5,,0.119141,-0.07959,0.982422,,,-0.183105,,,,,,,-3.96057,-7.80579,-125.25
01:22:29.164,eb:33:2e:f9:57:b5,,0.118652,-0.080566,0.982422,,,-0.183105,,,,,,,-3.96057,-7.80579,-125.25
01:22:29.205,eb:33:2e:f9:57:b5,,0.118652,-0.07959,0.981934,,,-0.183105,,,,,,,-3.96057,-7.80579,-125.25
01:22:29.240,eb:33:2e:f9:57:b5,,0.119141,-0.080566,0.982422,,0.061035,-0.183105,,,,,,,-3.96057,-7.80579,-125.25
01:22:29.272,eb:33:2e:f9:57:b5,,0.118652,-0.080566,0.982422,,,-0.183105,,,,,,,-3.96057,-7.80579,-125.25
01:22:29.320,eb:33:2e:f9:57:b5,,0.119629,-0.080566,0.982422,,,-0.183105,,,,,,,-3.96057,-7.80579,-125.25
01:22:29.383,eb:33:2e:f9:57:b5,,0.118164,-0.080078,0.981445,-0.061035,,-0.183105,,,,,,,-3.96057,-7.80579,-125.25
01:22:29.398,eb:33:2e:f9:57:b5,,0.119141,-0.079102,0.981934,,,-0.183105,,,,,,,-3.96057,-7.80579,-125.25
01:22:29.453,eb:33:2e:f9:57:b5,,0.119141,-0.080078,0.982422,,,-0.183105,,,,,,,-3.96057,-7.80579,-125.25
01:22:29.477,eb:33:2e:f9:57:b5,,0.119141,-0.07959,0.982422,,,-0.183105,,,,,,,-3.96057,-7.80579,-125.25
01:22:29.524,eb:33:2e:f9:57:b5,,0.119141,-0.07959,0.982422,,,-0.183105,,,,,,,-3.96057,-7.80579,-125.25
01:22:29.572,eb:33:2e:f9:57:b5,,0.118652,-0.080078,0.98291,-0.061035,,-0.305176,,,,,,,-3.96057,-7.80579,-125.25
01:22:29.604,eb:33:2e:f9:57:b5,,0.119141,-0.07959,0.982422,-0.061035,,-0.244141,,,,,,,-3.96057,-7.80579,-125.25
01:22:29.652,eb:33:2e:f9:57:b5,,0.119141,-0.080078,0.982422,,,-0.183105,,,,,,,-3.96057,-7.80579,-125.25
01:22:29.684,eb:33:2e:f9:57:b5,,0.118652,-0.080078,0.981934,,,-0.244141,,,,,,,-3.96057,-7.80579,-125.25
01:22:29.732,eb:33:2e:f9:57:b5,,0.118164,-0.080078,0.982422,,0.061035,-0.183105,,,,,,,-3.96057,-7.80579,-125.25
01:22:29.764,eb:33:2e:f9:57:b5,,0.119141,-0.080078,0.982422,,,-0.183105,,,,,,,-3.96057,-7.80579,-125.25
01:22:29.811,eb:33:2e:f9:57:b5,,0.118164,-0.080078,0.981934,,0.061035,-0.183105,,,,,,,-3.96057,-7.80579,-125.25
01:22:29.843,eb:33:2e:f9:57:b5,,0.118164,-0.079102,0.983398,,,-0.244141,,,,,,,-3.96057,-7.80579,-125.25
01:22:29.894,eb:33:2e:f9:57:b5,,0.119141,-0.080566,0.982422,,,-0.183105,,,,,,,-3.96057,-7.80579,-125.25
01:22:29.941,eb:33:2e:f9:57:b5,,0.119141,-0.07959,0.982422,,,-0.244141,,,,,,,-3.96057,-7.80579,-125.25
01:22:29.969,eb:33:2e:f9:57:b5,,0.119141,-0.080078,0.981934,,,-0.244141,,,,,,,-3.96057,-7.80579,-125.25
01:22:30.018,eb:33:2e:f9:57:b5,,0.118652,-0.080078,0.981934,,,-0.244141,,,,,,,-3.96057,-7.80579,-125.25
01:22:30.036,eb:33:2e:f9:57:b5,,0.119141,-0.07959,0.982422,,,-0.183105,,,,,,,-3.96057,-7.80579,-125.25
01:22:30.066,eb:33:2e:f9:57:b5,,0.119141,-0.079102,0.981934,,,-0.183105,,,,,,,-3.96057,-7.80579,-125.25
01:22:30.130,eb:33:2e:f9:57:b5,,0.118652,-0.07959,0.982422,,,-0.244141,,,,,,,-3.96057,-7.80579,-125.25
01:22:30.161,eb:33:2e:f9:57:b5,,0.119629,-0.079102,0.981934,,,-0.244141,,,,,,,-3.96057,-7.80579,-125.25
01:22:30.177,eb:33:2e:f9:57:b5,,0.118652,-0.080566,0.982422,,,-0.244141,,,,,,,-3.96057,-7.80579,-125.25
01:22:30.225,eb:33:2e:f9:57:b5,,0.118652,-0.07959,0.98291,-0.061035,,-0.183105,,,,,,,-3.96057,-7.80579,-125.25
01:22:30.257,eb:33:2e:f9:57:b5,,0.119141,-0.080078,0.982422,,,-0.244141,,,,,,,-3.96057,-7.80579,-125.25
01:22:30.308,eb:33:2e:f9:57:b5,,0.119141,-0.080078,0.982422,,,-0.183105,,,,,,,-3.96057,-7.80579,-125.25
01:22:30.337,eb:33:2e:f9:57:b5,,0.118652,-0.080078,0.982422,,,-0.183105,,,,,,,-3.96057,-7.80579,-125.25
01:22:30.369,eb:33:2e:f9:57:b5,,0.118652,-0.080566,0.982422,,,-0.244141,,,,,,,-3.96057,-7.80579,-125.25
01:22:30.401,eb:33:2e:f9:57:b5,,0.118164,-0.080078,0.98291,,,-0.183105,,,,,,,-3.96057,-7.80579,-125.25
01:22:30.465,eb:33:2e:f9:57:b5,,0.118652,-0.080078,0.981934,,,-0.244141,,,,,,,-3.96057,-7.80029,-125.25
01:22:30.496,eb:33:2e:f9:57:b5,,0.119141,-0.080566,0.981934,,,-0.244141,,,,,,,-3.96057,-7.80029,-125.25
01:22:30.528,eb:33:2e:f9:57:b5,,0.118652,-0.080078,0.981445,,,-0.244141,,,,,,,-3.96057,-7.80029,-125.25
01:22:30.576,eb:33:2e:f9:57:b5,,0.119141,-0.07959,0.981934,,,-0.183105,,,,,,,-3.96057,-7.80029,-125.25
01:22:30.614,eb:33:2e:f9:57:b5,,0.118652,-0.080078,0.981934,,,-0.183105,,,,,,,-3.96057,-7.80029,-125.25
01:22:30.644,eb:33:2e:f9:57:b5,,0.119629,-0.080566,0.981445,,,-0.183105,,,,,,,-3.96057,-7.80029,-125.25
01:22:30.705,eb:33:2e:f9:57:b5,,0.119141,-0.07959,0.981445,,0.061035,-0.244141,,,,,,,-3.96057,-7.80579,-125.25
01:22:30.738,eb:33:2e:f9:57:b5,,0.119141,-0.080078,0.981445,,,-0.183105,,,,,,,-3.96057,-7.80579,-125.25
01:22:30.767,eb:33:2e:f9:57:b5,,0.119141,-0.07959,0.981934,,,-0.183105,,,,,,,-3.96057,-7.80579,-125.25
01:22:30.814,eb:33:2e:f9:57:b5,,0.119629,-0.07959,0.981934,,0.061035,-0.244141,,,,,,,-3.96057,-7.80579,-125.25
01:22:30.847,eb:33:2e:f9:57:b5,,0.118652,-0.080078,0.982422,,0.061035,-0.244141,,,,,,,-3.96057,-7.80579,-125.25
01:22:30.878,eb:33:2e:f9:57:b5,,0.117676,-0.080078,0.981934,,,-0.183105,,,,,,,-3.96057,-7.80579,-125.25
01:22:30.943,eb:33:2e:f9:57:b5,,0.119141,-0.080566,0.981934,,,-0.244141,,,,,,,-3.96057,-7.80579,-125.25
01:22:30.973,eb:33:2e:f9:57:b5,,0.118652,-0.079102,0.981934,,,-0.244141,,,,,,,-3.96057,-7.80579,-125.25
01:22:31.037,eb:33:2e:f9:57:b5,,0.119629,-0.080566,0.981445,,,-0.183105,,,,,,,-3.96057,-7.80579,-125.25
01:22:31.069,eb:33:2e:f9:57:b5,,0.118652,-0.07959,0.981445,-0.061035,,-0.244141,,,,,,,-3.96057,-7.80579,-125.25
01:22:31.085,eb:33:2e:f9:57:b5,,0.119141,-0.080078,0.981934,,,-0.183105,,,,,,,-3.96057,-7.80579,-125.25
01:22:31.149,eb:33:2e:f9:57:b5,,0.119141,-0.080566,0.981934,,0.061035,-0.183105,,,,,,,-3.96057,-7.80579,-125.25
01:22:31.181,eb:33:2e:f9:57:b5,,0.119141,-0.080566,0.981934,,,-0.183105,,,,,,,-3.96057,-7.80579,-125.25
01:22:31.213,eb:33:2e:f9:57:b5,,0.118164,-0.07959,0.981934,-0.061035,0.061035,-0.305176,,,,,,,-3.96057,-7.80579,-125.25
01:22:31.277,eb:33:2e:f9:57:b5,,0.118652,-0.080078,0.982422,,,-0.183105,,,,,,,-3.96057,-7.80579,-125.25
01:22:31.308,eb:33:2e:f9:57:b5,,0.118652,-0.080078,0.981934,,,-0.244141,,,,,,,-3.96057,-7.80579,-125.25
01:22:31.340,eb:33:2e:f9:57:b5,,0.118164,-0.080078,0.981445,-0.061035,0.061035,-0.183105,,,,,,,-3.96057,-7.80029,-125.25
01:22:31.387,eb:33:2e:f9:57:b5,,0.118652,-0.080566,0.981934,-0.061035,,-0.183105,,,,,,,-3.96057,-7.80029,-125.25
01:22:31.420,eb:33:2e:f9:57:b5,,0.119141,-0.080078,0.981934,,0.061035,-0.244141,,,,,,,-3.96057,-7.80029,-125.25
01:22:31.457,eb:33:2e:f9:57:b5,,0.119141,-0.07959,0.981934,,,-0.183105,,,,,,,-3.96057,-7.80029,-125.25
01:22:31.514,eb:33:2e:f9:57:b5,,0.118652,-0.080078,0.982422,,,-0.244141,,,,,,,-3.96057,-7.80029,-125.25
01:22:31.546,eb:33:2e:f9:57:b5,,0.118652,-0.080078,0.982422,,,-0.244141,,,,,,,-3.96057,-7.80029,-125.25
01:22:31.578,eb:33:2e:f9:57:b5,,0.119141,-0.080078,0.982422,,,-0.244141,,,,,,,-3.96057,-7.80029,-125.25
01:22:31.628,eb:33:2e:f9:57:b5,,0.118652,-0.080078,0.981445,-0.061035,,-0.244141,,,,,,,-3.96057,-7.80029,-125.25
01:22:31.656,eb:33:2e:f9:57:b5,,0.118652,-0.080078,0.982422,,,-0.183105,,,,,,,-3.96057,-7.80029,-125.25
01:22:31.689,eb:33:2e:f9:57:b5,,0.119141,-0.07959,0.982422,,,-0.183105,,,,,,,-3.96057,-7.80029,-125.25
01:22:31.783,eb:33:2e:f9:57:b5,,0.118652,-0.080078,0.982422,-0.061035,,-0.244141,,,,,,,-3.96057,-7.80029,-125.25
01:22:31.819,eb:33:2e:f9:57:b5,,0.119141,-0.07959,0.98291,,0.061035,-0.183105,,,,,,,-3.96057,-7.80029,-125.25
01:22:31.831,eb:33:2e:f9:57:b5,,0.119141,-0.07959,0.981445,,,-0.183105,,,,,,,-3.96057,-7.80029,-125.25
01:22:31.899,eb:33:2e:f9:57:b5,,0.118652,-0.080566,0.981445,,,-0.183105,,,,,,,-3.96057,-7.80029,-125.25
01:22:31.943,eb:33:2e:f9:57:b5,,0.118652,-0.080078,0.981934,,,-0.244141,,,,,,,-3.96057,-7.80029,-125.25
01:22:31.958,eb:33:2e:f9:57:b5,,0.119141,-0.080078,0.981934,,,-0.183105,,,,,,,-3.96057,-7.80029,-125.25
01:22:32.024,eb:33:2e:f9:57:b5,,0.119629,-0.079102,0.982422,,0.061035,-0.183105,,,,,,,-3.96057,-7.80029,-125.25
01:22:32.054,eb:33:2e:f9:57:b5,,0.118652,-0.080078,0.982422,,,-0.183105,,,,,,,-3.96057,-7.80029,-125.25
01:22:32.070,eb:33:2e:f9:57:b5,,0.119141,-0.080078,0.982422,,,-0.244141,,,,,,,-3.96057,-7.80029,-125.25
01:22:32.118,eb:33:2e:f9:57:b5,,0.118652,-0.07959,0.982422,-0.061035,,-0.244141,,,,,,,-3.96057,-7.80029,-125.25
01:22:32.150,eb:33:2e:f9:57:b5,,0.119141,-0.080566,0.981934,,,-0.244141,,,,,,,-3.96057,-7.80029,-125.25
01:22:32.166,eb:33:2e:f9:57:b5,,0.119141,-0.07959,0.982422,-0.061035,,-0.183105,,,,,,,-3.96057,-7.80029,-125.25
01:22:32.230,eb:33:2e:f9:57:b5,,0.119141,-0.080078,0.981934,,,-0.183105,,,,,,,-3.96057,-7.80579,-125.25
01:22:32.262,eb:33:2e:f9:57:b5,,0.119141,-0.07959,0.981445,,,-0.183105,,,,,,,-3.96057,-7.80579,-125.25
01:22:32.293,eb:33:2e:f9:57:b5,,0.119141,-0.079102,0.982422,,,-0.244141,,,,,,,-3.96057,-7.80579,-125.25
01:22:32.359,eb:33:2e:f9:57:b5,,0.119141,-0.080566,0.982422,,,-0.183105,,,,,,,-3.96057,-7.80579,-125.25
